,TIPO_MOVIMENTO,TIPMOV,GRUPO,TOP,NRO_UNICO,NUNOTA,SEQUENCIA,NUNOTA_SEQ_ORIG,NUMNOTA_PED_ORIG,NUMNOTA,DIF_DIAS,DT_REL,DTNEG,DT_PREVENT,DTFATUR_PED,DT_ENT_ESTOQUE,CODPROD,REFERENCIA,DESCRPROD,CONTROLE,VLRMOEDA,MOEDA,QTD_NEG,QTD_ENTREGUE,QTD_PENDENTE,VLRUNITDOLAR,VLRTOT_NEG,VLRTOT_DOLAR,VLRTOT_ENTREGUE,VLRTOT_PENDENTE,REPRESENTADA,FAMILIA_PRODUTO,GRUPO_PRODUTO,FGCOLOR,DTVENC_FINAL,OBSERVACAO
5156,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154564.0,154564,14,,8355,8355,48,2024-10-15,,2025-01-07,2024-10-15,2025-01-07,1345,040.0003,RODOL BLFX - 25KG - UN2811/CLASSE 6.1/PG III,I98215,5.5315,USD,675.0,0.0,675.0,24.9,16807.5,16807.5,0.0,16807.5,J.H.LOWENSTEIN,Corante oxidativo,RODOL BLFX,,2024-10-16,8355/24 LOWENSTEIN USA ; OC: A44119 ; INVOICE: A37316 ; B/L:  ; M/V: MSC PETRA V.UA444A ; DI:  ; PROTOCOLO: ; DANFE:
5157,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154564.0,154564,15,,8355,8355,48,2024-10-15,,2025-01-07,2024-10-15,2025-01-07,10430,040.0681,RODOL P BASE 25KG UN2512/CLASSE 6.1/PG III (RE),I97832,5.5315,USD,200.0,0.0,200.0,12.3,2460.0,2460.0,0.0,2460.0,J.H.LOWENSTEIN,Corante oxidativo,RODOL P BASE,,2024-10-16,8355/24 LOWENSTEIN USA ; OC: A44119 ; INVOICE: A37316 ; B/L:  ; M/V: MSC PETRA V.UA444A ; DI:  ; PROTOCOLO: ; DANFE:
5158,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154564.0,154564,16,,8355,8355,48,2024-10-15,,2025-01-07,2024-10-15,2025-01-07,1974,040.0225,RODOL HDAP - 5KG (RE)- UN3077/CLASSE 9/PG III,I97937,5.5315,USD,100.0,0.0,100.0,125.27,12527.0,12527.0,0.0,12527.0,J.H.LOWENSTEIN,Corante oxidativo,RODOL HDAP,,2024-10-16,8355/24 LOWENSTEIN USA ; OC: A44119 ; INVOICE: A37316 ; B/L:  ; M/V: MSC PETRA V.UA444A ; DI:  ; PROTOCOLO: ; DANFE:
5159,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154564.0,154564,17,,8355,8355,48,2024-10-15,,2025-01-07,2024-10-15,2025-01-07,1102,040.0167,RODOL HENP - 1KG(RE)/UN3077/CLASSE 9/PG III,11,5.5315,USD,1.0,0.0,1.0,206.7,206.7,206.7,0.0,206.7,J.H.LOWENSTEIN,Corante oxidativo,RODOL HENP,,2024-10-16,8355/24 LOWENSTEIN USA ; OC: A44119 ; INVOICE: A37316 ; B/L:  ; M/V: MSC PETRA V.UA444A ; DI:  ; PROTOCOLO: ; DANFE:
5160,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154564.0,154564,18,,8355,8355,48,2024-10-15,,2025-01-07,2024-10-15,2025-01-07,9715,040.0633,RODOL PAOX (R) - 5KG(RE) - UN3077/CLASSE 9/PG III,40,5.5315,USD,10.0,0.0,10.0,131.84,1318.4,1318.4,0.0,1318.4,J.H.LOWENSTEIN,Corante oxidativo,RODOL PAOX,,2024-10-16,8355/24 LOWENSTEIN USA ; OC: A44119 ; INVOICE: A37316 ; B/L:  ; M/V: MSC PETRA V.UA444A ; DI:  ; PROTOCOLO: ; DANFE:
5161,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154564.0,154564,19,,8355,8355,48,2024-10-15,,2025-01-07,2024-10-15,2025-01-07,832,040.0140,RODOL PM - 5KG - UN2811/CLASSE 6.1/PG III,4,5.5315,USD,5.0,0.0,5.0,43.55,217.75,217.75,0.0,217.75,J.H.LOWENSTEIN,Corante oxidativo,RODOL PM,,2024-10-16,8355/24 LOWENSTEIN USA ; OC: A44119 ; INVOICE: A37316 ; B/L:  ; M/V: MSC PETRA V.UA444A ; DI:  ; PROTOCOLO: ; DANFE:
5162,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154564.0,154564,20,,8355,8355,48,2024-10-15,,2025-01-07,2024-10-15,2025-01-07,1600,040.0014,RODOL RS TECH - 25KG - UN2876/CLASSE 6.1/PG III,I98305,5.5315,USD,1300.0,0.0,1300.0,12.97,16861.0,16861.0,0.0,16861.0,J.H.LOWENSTEIN,Corante oxidativo,RODOL RS TECH,,2024-10-16,8355/24 LOWENSTEIN USA ; OC: A44119 ; INVOICE: A37316 ; B/L:  ; M/V: MSC PETRA V.UA444A ; DI:  ; PROTOCOLO: ; DANFE:
5163,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154564.0,154564,21,,8355,8355,48,2024-10-15,,2025-01-07,2024-10-15,2025-01-07,2000,040.0236,SHINING COLOR COBALT EU - 25KG(RE),L97091,5.5315,USD,25.0,0.0,25.0,8.9,222.5,222.5,0.0,222.5,J.H.LOWENSTEIN,Blend não oxidativo,SHINING COLOR COBALT EU,,2024-10-16,8355/24 LOWENSTEIN USA ; OC: A44119 ; INVOICE: A37316 ; B/L:  ; M/V: MSC PETRA V.UA444A ; DI:  ; PROTOCOLO: ; DANFE:
5164,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154564.0,154564,22,,8355,8355,48,2024-10-15,,2025-01-07,2024-10-15,2025-01-07,2005,040.0241,SHINING COLOR GREEN EU - 25KG(RE),L93855,5.5315,USD,25.0,0.0,25.0,8.9,222.5,222.5,0.0,222.5,J.H.LOWENSTEIN,Blend não oxidativo,SHINING COLOR GREEN EU,,2024-10-16,8355/24 LOWENSTEIN USA ; OC: A44119 ; INVOICE: A37316 ; B/L:  ; M/V: MSC PETRA V.UA444A ; DI:  ; PROTOCOLO: ; DANFE:
5165,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154564.0,154564,23,,8355,8355,48,2024-10-15,,2025-01-07,2024-10-15,2025-01-07,2278,040.0267,SHINING COLOR PINK EU - 25KG(RE),L94928,5.5315,USD,25.0,0.0,25.0,8.9,222.5,222.5,0.0,222.5,J.H.LOWENSTEIN,Blend não oxidativo,SHINING COLOR PINK EU,,2024-10-16,8355/24 LOWENSTEIN USA ; OC: A44119 ; INVOICE: A37316 ; B/L:  ; M/V: MSC PETRA V.UA444A ; DI:  ; PROTOCOLO: ; DANFE:
5166,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154564.0,154564,24,,8355,8355,48,2024-10-15,,2025-01-07,2024-10-15,2025-01-07,2002,040.0238,SHINING COLOR RED EU - 25KG,L94310,5.5315,USD,25.0,0.0,25.0,8.9,222.5,222.5,0.0,222.5,J.H.LOWENSTEIN,Blend não oxidativo,SHINING COLOR RED EU,,2024-10-16,8355/24 LOWENSTEIN USA ; OC: A44119 ; INVOICE: A37316 ; B/L:  ; M/V: MSC PETRA V.UA444A ; DI:  ; PROTOCOLO: ; DANFE:
5167,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154564.0,154564,25,,8355,8355,48,2024-10-15,,2025-01-07,2024-10-15,2025-01-07,10535,040.0689,HC BLUE 2 - 05KG (RE),16,5.5315,USD,50.0,0.0,50.0,123.79,6189.5,6189.5,0.0,6189.5,J.H.LOWENSTEIN,Corante não iônico,HC BLUE 2,,2024-10-16,8355/24 LOWENSTEIN USA ; OC: A44119 ; INVOICE: A37316 ; B/L:  ; M/V: MSC PETRA V.UA444A ; DI:  ; PROTOCOLO: ; DANFE:
5168,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154564.0,154564,26,,8355,8355,48,2024-10-15,,2025-01-07,2024-10-15,2025-01-07,4543,040.0406,LOWALAN VIOLET 43 (A05097) - 5KG(RE),A98200,5.5315,USD,65.0,0.0,65.0,57.29,3723.85,3723.85,0.0,3723.85,J.H.LOWENSTEIN,Corante aniônico,LOWALAN VIOLET 43 (A05097),,2024-10-16,8355/24 LOWENSTEIN USA ; OC: A44119 ; INVOICE: A37316 ; B/L:  ; M/V: MSC PETRA V.UA444A ; DI:  ; PROTOCOLO: ; DANFE:
5169,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154564.0,154564,27,,8355,8355,48,2024-10-15,,2025-01-07,2024-10-15,2025-01-07,10430,040.0681,RODOL P BASE 25KG UN2512/CLASSE 6.1/PG III (RE),I97994,5.5315,USD,75.0,0.0,75.0,12.3,922.5,922.5,0.0,922.5,J.H.LOWENSTEIN,Corante oxidativo,RODOL P BASE,,2024-10-16,8355/24 LOWENSTEIN USA ; OC: A44119 ; INVOICE: A37316 ; B/L:  ; M/V: MSC PETRA V.UA444A ; DI:  ; PROTOCOLO: ; DANFE:
5170,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154564.0,154564,28,,8355,8355,48,2024-10-15,,2025-01-07,2024-10-15,2025-01-07,10430,040.0681,RODOL P BASE 25KG UN2512/CLASSE 6.1/PG III (RE),I97995,5.5315,USD,25.0,0.0,25.0,12.3,307.5,307.5,0.0,307.5,J.H.LOWENSTEIN,Corante oxidativo,RODOL P BASE,,2024-10-16,8355/24 LOWENSTEIN USA ; OC: A44119 ; INVOICE: A37316 ; B/L:  ; M/V: MSC PETRA V.UA444A ; DI:  ; PROTOCOLO: ; DANFE:
5171,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,154648.0,154675,1,154648 / 1,8349,146488,0,2024-08-26,2024-08-26 00:00:00,2024-08-26,2024-08-26,,11553,001.0431,"CHEMORYL SFB-10SK - 204,10KG (N)",0102597763,5.5263,USD,3265.6,3265.6,0.0,0.13,424.528,424.528,424.528,0.0,LUBRIZOL,Surfactantes,CHEMORYL SFB 10SK,#4169E1,2024-10-25,8349/24 LUBRIZOL DANFE 146488 ROMANEIO DE RECEBIMENTO Nr. 738764
5172,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,154646.0,154677,1,154646 / 2,8349,146497,0,2024-08-26,2024-08-26 00:00:00,2024-08-26,2024-08-26,,11553,001.0431,"CHEMORYL SFB-10SK - 204,10KG (N)",0102597762,5.5263,USD,13878.8,13878.8,0.0,0.13,1804.244,1804.244,1804.244,0.0,LUBRIZOL,Surfactantes,CHEMORYL SFB 10SK,#4169E1,2024-10-25,8349/24 LUBRIZOL DANFE 146497ROMANEIO DE RECEBIMENTO Nr. 739007
5173,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,154646.0,154677,3,154646 / 2,8349,146497,0,2024-08-26,2024-08-26 00:00:00,2024-08-26,2024-08-26,,11553,001.0431,"CHEMORYL SFB-10SK - 204,10KG (N)",0102597763,5.5263,USD,5714.8,5714.8,0.0,0.13,742.924,742.924,742.924,0.0,LUBRIZOL,Surfactantes,CHEMORYL SFB 10SK,#4169E1,2024-10-25,8349/24 LUBRIZOL DANFE 146497ROMANEIO DE RECEBIMENTO Nr. 739007
5174,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,1,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,516,040.0106,"PDR BLACK GC-7 - 12,50KG (RE) - UN3190/CLASSE4.2/PGII",L97959,5.6358,USD,12.5,0.0,12.5,25.74,321.75,321.75,0.0,321.75,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR BLACK GC 7,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5175,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,2,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,3997,040.0320,PDR BLACK GC-7 - 25KG (RE) - UN3190/CLASSE4.2/PGII,L98185,5.6358,USD,675.0,0.0,675.0,25.74,17374.5,17374.5,0.0,17374.5,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR BLACK GC 7,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5176,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,3,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,4317,040.0350,"PDR BROWN BLACK GC 7 - 12,50KG (RE)- UN3190/CLASSE4.2/PGII",L98188,5.6358,USD,125.0,0.0,125.0,28.46,3557.5,3557.5,0.0,3557.5,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR BROWN BLACK GC 7,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5177,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,4,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,5156,040.0427,PDR BROWN BLACK GC 7 - 25 KG (RE) - UN3190/CLASSE4.2/PGII,L98188,5.6358,USD,250.0,0.0,250.0,28.46,7115.0,7115.0,0.0,7115.0,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR BROWN BLACK GC 7,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5178,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,5,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,10125,040.0657,"PDR COFFEE BROWN GC-5 - 12,5 KG (RE) - UN3190/CLASSE4.2/PGII",L97901,5.6358,USD,50.0,0.0,50.0,22.76,1138.0,1138.0,0.0,1138.0,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR COFFEE BROWN GC 5,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5179,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,6,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,10662,040.0699,"PDR DK CHESTNUT GC 7- 12,5 KG(RE)  - ONU 3190 / CLASSE 4.2 / EMB II (RE)",L97852,5.6358,USD,12.5,0.0,12.5,27.9,348.75,348.75,0.0,348.75,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR DK CHESTNUT GC 7,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5180,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,7,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,4437,040.0374,"PDR MED BROWN GB-5 -12,5KG - UN3190/CLASSE4.2/PGII",L97856,5.6358,USD,12.5,0.0,12.5,23.72,296.5,296.5,0.0,296.5,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR MED BROWN GB 5,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5181,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,8,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,10562,040.0698,PDR MED BROWN GB-5 - 25KG - UN3190/CLASSE4.2/PGII (RE),L97856,5.6358,USD,75.0,0.0,75.0,23.72,1779.0,1779.0,0.0,1779.0,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR MED BROWN GB 5,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5182,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,9,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,4441,040.0377,PDR MED CHESTNUT GC-5 - 25KG (RE)- ONU 3190 / CLASSE 4.2 / EMB II,L97902,5.6358,USD,25.0,0.0,25.0,20.22,505.5,505.5,0.0,505.5,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR MEDIUM CHESTNUT GC 5,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5183,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,10,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,516,040.0106,"PDR BLACK GC-7 - 12,50KG (RE) - UN3190/CLASSE4.2/PGII",L97971,5.6358,USD,25.0,0.0,25.0,25.74,643.5,643.5,0.0,643.5,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR BLACK GC 7,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5184,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,11,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,516,040.0106,"PDR BLACK GC-7 - 12,50KG (RE) - UN3190/CLASSE4.2/PGII",L98150,5.6358,USD,25.0,0.0,25.0,25.74,643.5,643.5,0.0,643.5,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR BLACK GC 7,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5185,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,12,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,516,040.0106,"PDR BLACK GC-7 - 12,50KG (RE) - UN3190/CLASSE4.2/PGII",L98255,5.6358,USD,37.5,0.0,37.5,25.74,965.25,965.25,0.0,965.25,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR BLACK GC 7,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5186,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,13,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,3997,040.0320,PDR BLACK GC-7 - 25KG (RE) - UN3190/CLASSE4.2/PGII,L98254,5.6358,USD,300.0,0.0,300.0,25.74,7722.0,7722.0,0.0,7722.0,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR BLACK GC 7,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5187,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,14,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,10662,040.0699,"PDR DK CHESTNUT GC 7- 12,5 KG(RE)  - ONU 3190 / CLASSE 4.2 / EMB II (RE)",L98145,5.6358,USD,12.5,0.0,12.5,27.9,348.75,348.75,0.0,348.75,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR DK CHESTNUT GC 7,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5188,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,15,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,10662,040.0699,"PDR DK CHESTNUT GC 7- 12,5 KG(RE)  - ONU 3190 / CLASSE 4.2 / EMB II (RE)",L98190,5.6358,USD,250.0,0.0,250.0,27.9,6975.0,6975.0,0.0,6975.0,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR DK CHESTNUT GC 7,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5189,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,16,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,10562,040.0698,PDR MED BROWN GB-5 - 25KG - UN3190/CLASSE4.2/PGII (RE),L97931,5.6358,USD,50.0,0.0,50.0,23.72,1186.0,1186.0,0.0,1186.0,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR MED BROWN GB 5,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5190,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,17,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,10562,040.0698,PDR MED BROWN GB-5 - 25KG - UN3190/CLASSE4.2/PGII (RE),L98192,5.6358,USD,125.0,0.0,125.0,23.72,2965.0,2965.0,0.0,2965.0,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR MED BROWN GB 5,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5191,O-Pedido de Compra,O-Pedido de Compra,INTERNACIONAIS,111 - PO - REVENDA INT´L - DIRETA C/MOEDA,154706.0,154706,18,,8356,8356,37,2024-10-04,,2024-12-13,2024-10-04,2024-12-13,4441,040.0377,PDR MED CHESTNUT GC-5 - 25KG (RE)- ONU 3190 / CLASSE 4.2 / EMB II,L98194,5.6358,USD,775.0,0.0,775.0,20.22,15670.5,15670.5,0.0,15670.5,J.H.LOWENSTEIN,Blend oxidativo amonia free,PDR MEDIUM CHESTNUT GC 5,,2024-10-05,8356/24 LOWENSTEIN USA ; OC: A44120  ; INVOICE: A3729 ; B/L: HBL025726  ; M/V: MSC ALMA VII.UA441A ; DI:  ; PROTOCOLO: ; DANFE:
5192,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,154804.0,154805,1,154804 / 1,8349,146514,0,2024-08-27,2024-08-27 00:00:00,2024-08-27,2024-08-27,,11553,001.0431,"CHEMORYL SFB-10SK - 204,10KG (N)",0102597763,5.4921,USD,612.3,612.3,0.0,0.13,79.599,79.599,79.599,0.0,LUBRIZOL,Surfactantes,CHEMORYL SFB 10SK,#4169E1,2024-10-26,8349/24 LUBRIZOL DANFE 146514 ROMANEIO DE RECEBIMENTO Nr. 739008
5193,C-Compra,C-Compra,INTERNACIONAIS,257 - IMPORTAÇÃO SC S/ REGIME C/DI E C/MOEDA NFE,126917.0,154917,1,126917 / 4,8261,31734,0,2024-04-01,2024-08-30 15:01:14,2024-08-30,2024-04-01,2024-09-06,1556,024.0041,PIGMENTO 303 - 25KG,240415,5.4921,USD,500.0,500.0,0.0,7.14,3570.0,3570.0,3570.0,0.0,OXEN,Pigmento perolado,PIGMENTO 303,#4169E1,2024-10-29,"8261/24 OXEN ; OC: OSC-2403-L104 ; INVOICE: OSF-2403-L104 ; B/L: SYNTSN24SE060026
; M/V: HMM Copenhagen.014W ; DI: 24/1845187-8 ; PROTOCOLO DI: 3278343168 ; DANFE:SISCOMEX.R$ 3698,33 II.0,00 IPI0,0
PIS :R$7.449,48 COFINS  R$34.232,14 ICMS  R$81.951,71 Valor Declaração: 24/1845187-8"
5194,C-Compra,C-Compra,INTERNACIONAIS,257 - IMPORTAÇÃO SC S/ REGIME C/DI E C/MOEDA NFE,126917.0,154917,2,126917 / 23,8261,31734,0,2024-04-01,2024-08-30 15:01:14,2024-08-30,2024-04-01,2024-09-06,1558,024.0046,PIGMENTO C3350 - 25KG,240528,5.4921,USD,150.0,150.0,0.0,6.71,1006.5,1006.5,1006.5,0.0,OXEN COSMETICOS,Pigmento perolado,PIGMENTO C3350,#4169E1,2024-10-29,"8261/24 OXEN ; OC: OSC-2403-L104 ; INVOICE: OSF-2403-L104 ; B/L: SYNTSN24SE060026
; M/V: HMM Copenhagen.014W ; DI: 24/1845187-8 ; PROTOCOLO DI: 3278343168 ; DANFE:SISCOMEX.R$ 3698,33 II.0,00 IPI0,0
PIS :R$7.449,48 COFINS  R$34.232,14 ICMS  R$81.951,71 Valor Declaração: 24/1845187-8"
